Date,Market,Crop,Price,Rainfall,Temperature
2024-04-26,Guntur,Rice,4711.16,0.32,24.18
2024-04-27,Guntur,Rice,4697.41,4.19,29.29
2024-04-28,Guntur,Rice,4693.92,2.35,26.92
2024-04-29,Guntur,Rice,4711.05,2.86,30.0
2024-04-30,Guntur,Rice,4687.32,2.93,31.23
2024-05-01,Guntur,Rice,4693.97,2.08,37.14
2024-05-02,Guntur,Rice,4720.36,3.22,34.38
2024-05-03,Guntur,Rice,4746.11,3.96,25.07
2024-05-04,Guntur,Rice,4767.06,3.13,26.66
2024-05-05,Guntur,Rice,4814.98,0.46,29.45
2024-05-06,Guntur,Rice,4825.46,0.82,27.97
2024-05-07,Guntur,Rice,4838.54,4.97,24.08
2024-05-08,Guntur,Rice,4833.74,3.21,28.49
2024-05-09,Guntur,Rice,4846.62,4.51,22.95
2024-05-10,Guntur,Rice,4862.7,3.67,28.27
2024-05-11,Guntur,Rice,4883.42,0.34,31.6
2024-05-12,Guntur,Rice,4924.56,0.59,31.05
2024-05-13,Guntur,Rice,4934.17,2.67,31.35
2024-05-14,Guntur,Rice,4962.34,2.34,19.39
2024-05-15,Guntur,Rice,4949.26,1.5,26.05
2024-05-16,Guntur,Rice,4920.9,0.94,37.05
2024-05-17,Guntur,Rice,4959.18,3.17,33.61
2024-05-18,Guntur,Rice,4979.59,0.25,38.99
2024-05-19,Guntur,Rice,5009.34,0.86,21.12
2024-05-20,Guntur,Rice,4967.55,4.52,22.98
2024-05-21,Guntur,Rice,4978.52,3.26,32.37
2024-05-22,Guntur,Rice,4982.95,2.13,29.0
2024-05-23,Guntur,Rice,5014.31,1.12,29.12
2024-05-24,Guntur,Rice,5002.07,0.33,31.27
2024-05-25,Guntur,Rice,5026.65,4.19,31.32
2024-05-26,Guntur,Rice,5033.13,4.06,34.58
2024-05-27,Guntur,Rice,5051.41,3.24,33.7
2024-05-28,Guntur,Rice,5062.37,4.28,20.01
2024-05-29,Guntur,Rice,5054.41,1.34,36.14
2024-05-30,Guntur,Rice,5050.3,3.41,33.42
2024-05-31,Guntur,Rice,5072.46,2.39,37.1
2024-06-01,Guntur,Rice,5067.54,14.34,27.1
2024-06-02,Guntur,Rice,5047.77,2.25,33.75
2024-06-03,Guntur,Rice,5023.5,14.01,31.72
2024-06-04,Guntur,Rice,5029.6,13.67,25.51
2024-06-05,Guntur,Rice,5030.34,12.83,25.57
2024-06-06,Guntur,Rice,5047.09,17.27,27.42
2024-06-07,Guntur,Rice,5076.06,3.95,25.92
2024-06-08,Guntur,Rice,5055.53,11.52,14.69
2024-06-09,Guntur,Rice,5031.68,16.57,20.21
2024-06-10,Guntur,Rice,5006.04,15.42,17.71
2024-06-11,Guntur,Rice,4987.31,9.48,15.61
2024-06-12,Guntur,Rice,4983.92,12.93,26.29
2024-06-13,Guntur,Rice,4989.92,19.69,11.12
2024-06-14,Guntur,Rice,5018.17,10.76,34.0
2024-06-15,Guntur,Rice,5034.51,5.78,24.57
2024-06-16,Guntur,Rice,5006.11,0.27,28.61
2024-06-17,Guntur,Rice,5036.01,14.77,19.41
2024-06-18,Guntur,Rice,5010.82,5.81,32.45
2024-06-19,Guntur,Rice,5035.38,17.87,18.77
2024-06-20,Guntur,Rice,5028.41,5.46,33.9
2024-06-21,Guntur,Rice,5035.44,7.74,21.56
2024-06-22,Guntur,Rice,5024.92,10.68,28.13
2024-06-23,Guntur,Rice,5009.55,7.24,26.05
2024-06-24,Guntur,Rice,5045.36,4.34,33.4
2024-06-25,Guntur,Rice,5052.1,17.1,13.0
2024-06-26,Guntur,Rice,5028.75,9.47,15.83
2024-06-27,Guntur,Rice,5039.44,12.28,31.12
2024-06-28,Guntur,Rice,5022.06,11.04,19.41
2024-06-29,Guntur,Rice,5053.59,16.71,29.47
2024-06-30,Guntur,Rice,5052.94,12.69,21.73
2024-07-01,Guntur,Rice,5008.45,13.37,20.43
2024-07-02,Guntur,Rice,4996.96,5.42,22.95
2024-07-03,Guntur,Rice,5039.44,4.63,35.69
2024-07-04,Guntur,Rice,5036.33,9.22,33.54
2024-07-05,Guntur,Rice,5012.08,0.76,26.91
2024-07-06,Guntur,Rice,5028.67,9.17,22.6
2024-07-07,Guntur,Rice,5016.76,8.11,32.25
2024-07-08,Guntur,Rice,5029.3,18.7,22.88
2024-07-09,Guntur,Rice,5017.32,8.16,19.58
2024-07-10,Guntur,Rice,5031.7,1.15,21.61
2024-07-11,Guntur,Rice,5029.08,6.34,32.02
2024-07-12,Guntur,Rice,5022.6,0.87,21.05
2024-07-13,Guntur,Rice,5017.84,3.19,26.13
2024-07-14,Guntur,Rice,4995.33,6.16,31.98
2024-07-15,Guntur,Rice,5000.6,18.06,17.89
2024-07-16,Guntur,Rice,4990.52,12.98,24.01
2024-07-17,Guntur,Rice,4985.2,18.24,25.25
2024-07-18,Guntur,Rice,4972.15,9.62,19.59
2024-07-19,Guntur,Rice,4983.38,14.91,22.5
2024-07-20,Guntur,Rice,4986.87,1.72,35.54
2024-07-21,Guntur,Rice,4980.77,18.25,26.58
2024-07-22,Guntur,Rice,5002.12,0.76,32.03
2024-07-23,Guntur,Rice,4972.51,2.83,23.83
2024-07-24,Guntur,Rice,4953.02,2.18,30.89
2024-07-25,Guntur,Rice,4942.36,7.09,17.67
2024-07-26,Guntur,Rice,4953.09,8.73,30.88
2024-07-27,Guntur,Rice,4944.57,13.94,25.03
2024-07-28,Guntur,Rice,4898.76,16.92,30.94
2024-07-29,Guntur,Rice,4895.2,11.79,25.88
2024-07-30,Guntur,Rice,4897.66,18.25,24.26
2024-07-31,Guntur,Rice,4902.09,9.82,17.42
2024-08-01,Guntur,Rice,4895.77,13.77,15.41
2024-08-02,Guntur,Rice,4877.96,11.27,29.1
2024-08-03,Guntur,Rice,4855.65,6.29,34.89
2024-08-04,Guntur,Rice,4862.72,19.27,14.21
2024-08-05,Guntur,Rice,4834.87,8.83,29.99
2024-08-06,Guntur,Rice,4775.35,2.13,22.8
2024-08-07,Guntur,Rice,4748.26,6.33,28.0
2024-08-08,Guntur,Rice,4754.7,8.31,15.97
2024-08-09,Guntur,Rice,4777.17,6.75,22.29
2024-08-10,Guntur,Rice,4744.1,11.75,14.41
2024-08-11,Guntur,Rice,4690.13,7.82,27.45
2024-08-12,Guntur,Rice,4653.15,16.91,23.12
2024-08-13,Guntur,Rice,4657.96,3.47,31.11
2024-08-14,Guntur,Rice,4650.4,18.62,23.91
2024-08-15,Guntur,Rice,4655.08,18.78,21.18
2024-08-16,Guntur,Rice,4660.42,12.18,14.33
2024-08-17,Guntur,Rice,4647.97,16.52,15.12
2024-08-18,Guntur,Rice,4638.93,10.2,21.35
2024-08-19,Guntur,Rice,4631.24,13.86,32.78
2024-08-20,Guntur,Rice,4625.45,7.08,28.57
2024-08-21,Guntur,Rice,4604.7,12.43,18.14
2024-08-22,Guntur,Rice,4588.53,10.46,19.25
2024-08-23,Guntur,Rice,4600.65,7.92,33.66
2024-08-24,Guntur,Rice,4581.86,1.03,34.73
2024-08-25,Guntur,Rice,4583.53,9.29,26.14
2024-08-26,Guntur,Rice,4540.18,6.31,27.77
2024-08-27,Guntur,Rice,4528.02,19.08,26.14
2024-08-28,Guntur,Rice,4519.9,11.76,27.41
2024-08-29,Guntur,Rice,4491.98,16.42,24.04
2024-08-30,Guntur,Rice,4465.27,19.91,24.63
2024-08-31,Guntur,Rice,4454.01,5.19,27.21
2024-09-01,Guntur,Rice,4423.63,15.33,21.59
2024-09-02,Guntur,Rice,4438.73,12.83,20.09
2024-09-03,Guntur,Rice,4424.33,3.55,20.83
2024-09-04,Guntur,Rice,4368.29,8.73,31.6
2024-09-05,Guntur,Rice,4334.65,13.63,27.22
2024-09-06,Guntur,Rice,4289.22,17.91,16.42
2024-09-07,Guntur,Rice,4299.14,8.48,25.97
2024-09-08,Guntur,Rice,4289.02,0.23,27.85
2024-09-09,Guntur,Rice,4283.94,3.18,30.35
2024-09-10,Guntur,Rice,4282.61,2.97,34.4
2024-09-11,Guntur,Rice,4321.49,15.98,30.05
2024-09-12,Guntur,Rice,4326.1,14.4,13.82
2024-09-13,Guntur,Rice,4328.59,13.6,24.57
2024-09-14,Guntur,Rice,4295.25,12.14,32.17
2024-09-15,Guntur,Rice,4269.77,1.1,32.13
2024-09-16,Guntur,Rice,4269.62,15.13,28.24
2024-09-17,Guntur,Rice,4298.71,9.11,35.42
2024-09-18,Guntur,Rice,4281.74,4.67,32.95
2024-09-19,Guntur,Rice,4295.58,6.87,25.37
2024-09-20,Guntur,Rice,4273.39,11.0,29.67
2024-09-21,Guntur,Rice,4245.07,13.64,16.19
2024-09-22,Guntur,Rice,4253.74,0.04,35.63
2024-09-23,Guntur,Rice,4246.64,15.38,28.32
2024-09-24,Guntur,Rice,4243.3,0.02,33.36
2024-09-25,Guntur,Rice,4254.59,10.74,25.91
2024-09-26,Guntur,Rice,4259.44,2.7,29.58
2024-09-27,Guntur,Rice,4260.21,9.02,22.33
2024-09-28,Guntur,Rice,4283.28,1.6,26.63
2024-09-29,Guntur,Rice,4249.82,16.24,17.42
2024-09-30,Guntur,Rice,4233.23,16.93,18.1
2024-10-01,Guntur,Rice,4230.25,1.58,31.31
2024-10-02,Guntur,Rice,4184.36,0.22,33.95
2024-10-03,Guntur,Rice,4179.95,2.45,33.54
2024-10-04,Guntur,Rice,4185.46,5.0,20.24
2024-10-05,Guntur,Rice,4150.6,3.06,27.09
2024-10-06,Guntur,Rice,4137.71,2.66,29.3
2024-10-07,Guntur,Rice,4135.5,1.44,39.23
2024-10-08,Guntur,Rice,4117.63,2.42,28.37
2024-10-09,Guntur,Rice,4083.06,0.71,32.11
2024-10-10,Guntur,Rice,4055.04,1.65,36.21
2024-10-11,Guntur,Rice,4067.03,1.4,24.7
2024-10-12,Guntur,Rice,4099.35,4.86,33.64
2024-10-13,Guntur,Rice,4099.77,0.96,28.54
2024-10-14,Guntur,Rice,4108.91,2.81,25.65
2024-10-15,Guntur,Rice,4076.62,3.39,34.19
2024-10-16,Guntur,Rice,4058.65,1.66,33.01
2024-10-17,Guntur,Rice,4057.57,4.8,33.78
2024-10-18,Guntur,Rice,4048.52,1.23,23.89
2024-10-19,Guntur,Rice,4031.66,2.61,29.2
2024-10-20,Guntur,Rice,4031.76,4.34,25.78
2024-10-21,Guntur,Rice,4013.51,4.25,33.03
2024-10-22,Guntur,Rice,4014.59,3.7,30.76
2024-10-23,Guntur,Rice,4007.27,1.04,24.34
2024-10-24,Guntur,Rice,4018.72,1.74,37.81
2024-10-25,Guntur,Rice,3988.35,2.7,35.47
2024-10-26,Guntur,Rice,4000.95,0.41,24.3
2024-10-27,Guntur,Rice,3974.87,2.27,30.5
2024-10-28,Guntur,Rice,4005.6,2.61,23.1
2024-10-29,Guntur,Rice,3969.17,3.81,19.94
2024-10-30,Guntur,Rice,3948.95,3.58,36.68
2024-10-31,Guntur,Rice,3975.46,0.04,31.36
2024-11-01,Guntur,Rice,3938.66,3.88,25.0
2024-11-02,Guntur,Rice,3924.49,0.78,22.29
2024-11-03,Guntur,Rice,3918.2,3.48,26.83
2024-11-04,Guntur,Rice,3922.92,3.12,26.34
2024-11-05,Guntur,Rice,3931.27,2.32,30.18
2024-11-06,Guntur,Rice,3970.65,0.77,33.58
2024-11-07,Guntur,Rice,3925.79,4.02,33.77
2024-11-08,Guntur,Rice,3918.6,4.51,23.43
2024-11-09,Guntur,Rice,3925.45,0.53,22.79
2024-11-10,Guntur,Rice,3971.58,1.08,34.73
2024-11-11,Guntur,Rice,3934.93,4.31,21.11
2024-11-12,Guntur,Rice,3896.71,1.32,30.41
2024-11-13,Guntur,Rice,3920.37,1.0,31.87
2024-11-14,Guntur,Rice,3921.26,0.29,27.88
2024-11-15,Guntur,Rice,3927.2,4.41,31.87
2024-11-16,Guntur,Rice,3911.47,3.01,24.8
2024-11-17,Guntur,Rice,3915.36,4.71,34.62
2024-11-18,Guntur,Rice,3882.4,2.71,31.51
2024-11-19,Guntur,Rice,3881.98,1.17,19.68
2024-11-20,Guntur,Rice,3892.92,3.2,36.15
2024-11-21,Guntur,Rice,3873.45,3.64,30.16
2024-11-22,Guntur,Rice,3874.87,2.84,29.48
2024-11-23,Guntur,Rice,3862.29,4.66,25.35
2024-11-24,Guntur,Rice,3842.59,1.09,25.1
2024-11-25,Guntur,Rice,3846.24,4.51,29.7
2024-11-26,Guntur,Rice,3820.27,3.82,36.07
2024-11-27,Guntur,Rice,3828.26,4.79,24.64
2024-11-28,Guntur,Rice,3825.19,2.36,26.79
2024-11-29,Guntur,Rice,3854.47,1.5,34.07
2024-11-30,Guntur,Rice,3843.92,0.44,21.34
2024-12-01,Guntur,Rice,3892.65,1.43,23.66
2024-12-02,Guntur,Rice,3886.09,4.31,32.29
2024-12-03,Guntur,Rice,3904.47,0.35,34.5
2024-12-04,Guntur,Rice,3915.86,2.88,31.79
2024-12-05,Guntur,Rice,3923.1,0.14,37.68
2024-12-06,Guntur,Rice,3943.16,3.89,30.96
2024-12-07,Guntur,Rice,3951.78,4.15,33.76
2024-12-08,Guntur,Rice,3970.86,2.01,27.39
2024-12-09,Guntur,Rice,3980.26,0.7,39.06
2024-12-10,Guntur,Rice,3968.28,1.26,31.51
2024-12-11,Guntur,Rice,3972.82,0.3,30.99
2024-12-12,Guntur,Rice,4000.22,3.06,35.7
2024-12-13,Guntur,Rice,4017.52,1.93,22.1
2024-12-14,Guntur,Rice,3981.21,2.59,24.28
2024-12-15,Guntur,Rice,3956.58,4.55,20.82
2024-12-16,Guntur,Rice,3987.11,3.83,25.68
2024-12-17,Guntur,Rice,4002.55,2.32,33.3
2024-12-18,Guntur,Rice,3958.87,0.55,30.02
2024-12-19,Guntur,Rice,3956.43,4.04,23.13
2024-12-20,Guntur,Rice,3965.5,4.16,22.84
2024-12-21,Guntur,Rice,3956.06,4.95,18.45
2024-12-22,Guntur,Rice,3960.02,3.66,26.55
2024-12-23,Guntur,Rice,3951.67,3.51,24.7
2024-12-24,Guntur,Rice,3952.43,1.94,39.03
2024-12-25,Guntur,Rice,3952.23,0.69,33.25
2024-12-26,Guntur,Rice,3924.6,4.88,18.98
2024-12-27,Guntur,Rice,3964.0,3.22,18.5
2024-12-28,Guntur,Rice,3990.26,1.16,25.38
2024-12-29,Guntur,Rice,4012.05,0.71,33.1
2024-12-30,Guntur,Rice,4001.46,0.11,20.27
2024-12-31,Guntur,Rice,4021.3,0.26,31.63
2025-01-01,Guntur,Rice,4015.62,4.79,31.84
2025-01-02,Guntur,Rice,4043.72,0.62,31.72
2025-01-03,Guntur,Rice,4064.52,4.19,28.51
2025-01-04,Guntur,Rice,4086.98,2.68,35.15
2025-01-05,Guntur,Rice,4089.51,3.37,25.37
2025-01-06,Guntur,Rice,4099.13,0.31,27.04
2025-01-07,Guntur,Rice,4085.81,4.69,25.42
2025-01-08,Guntur,Rice,4072.37,1.58,19.64
2025-01-09,Guntur,Rice,4092.28,3.17,27.26
2025-01-10,Guntur,Rice,4080.66,1.91,24.77
2025-01-11,Guntur,Rice,4101.72,0.3,21.06
2025-01-12,Guntur,Rice,4118.38,2.92,21.98
2025-01-13,Guntur,Rice,4142.97,4.66,25.01
2025-01-14,Guntur,Rice,4123.71,1.1,21.48
2025-01-15,Guntur,Rice,4140.84,4.22,33.51
2025-01-16,Guntur,Rice,4137.07,3.37,37.98
2025-01-17,Guntur,Rice,4144.3,2.2,32.17
2025-01-18,Guntur,Rice,4156.15,2.57,20.2
2025-01-19,Guntur,Rice,4115.36,0.45,32.76
2025-01-20,Guntur,Rice,4132.38,3.03,26.47
2025-01-21,Guntur,Rice,4134.01,4.06,29.47
2025-01-22,Guntur,Rice,4126.6,3.64,19.73
2025-01-23,Guntur,Rice,4130.59,1.74,38.84
2025-01-24,Guntur,Rice,4100.17,2.16,22.47
2025-01-25,Guntur,Rice,4100.95,1.2,21.38
2025-01-26,Guntur,Rice,4166.35,0.78,35.99
2025-01-27,Guntur,Rice,4155.79,3.56,25.7
2025-01-28,Guntur,Rice,4139.75,4.47,27.6
2025-01-29,Guntur,Rice,4144.6,2.37,28.19
2025-01-30,Guntur,Rice,4124.22,1.71,28.57
2025-01-31,Guntur,Rice,4164.94,3.18,27.66
2025-02-01,Guntur,Rice,4147.59,2.03,32.22
2025-02-02,Guntur,Rice,4132.27,2.51,36.03
2025-02-03,Guntur,Rice,4145.42,0.98,34.25
2025-02-04,Guntur,Rice,4165.91,3.18,28.88
2025-02-05,Guntur,Rice,4199.98,0.11,33.46
2025-02-06,Guntur,Rice,4202.78,0.63,21.77
2025-02-07,Guntur,Rice,4192.7,4.16,36.23
2025-02-08,Guntur,Rice,4167.94,2.97,34.78
2025-02-09,Guntur,Rice,4194.47,0.52,23.14
2025-02-10,Guntur,Rice,4201.62,4.99,28.36
2025-02-11,Guntur,Rice,4191.86,3.63,37.92
2025-02-12,Guntur,Rice,4210.69,4.56,20.4
2025-02-13,Guntur,Rice,4205.12,1.96,36.33
2025-02-14,Guntur,Rice,4194.4,4.17,24.85
2025-02-15,Guntur,Rice,4171.09,3.61,20.91
2025-02-16,Guntur,Rice,4157.5,0.46,26.1
2025-02-17,Guntur,Rice,4168.73,1.92,31.93
2025-02-18,Guntur,Rice,4179.58,2.17,21.22
2025-02-19,Guntur,Rice,4208.5,2.36,31.24
2025-02-20,Guntur,Rice,4207.73,4.58,28.8
2025-02-21,Guntur,Rice,4221.27,3.05,26.42
2025-02-22,Guntur,Rice,4205.23,3.04,20.2
2025-02-23,Guntur,Rice,4214.69,3.73,25.04
2025-02-24,Guntur,Rice,4220.11,1.58,35.1
2025-02-25,Guntur,Rice,4215.73,4.54,27.79
2025-02-26,Guntur,Rice,4265.37,2.34,25.24
2025-02-27,Guntur,Rice,4293.64,1.54,31.48
2025-02-28,Guntur,Rice,4316.27,0.65,35.81
2025-03-01,Guntur,Rice,4307.12,2.46,37.69
2025-03-02,Guntur,Rice,4311.79,4.25,28.3
2025-03-03,Guntur,Rice,4313.86,0.18,28.14
2025-03-04,Guntur,Rice,4322.44,2.55,22.97
2025-03-05,Guntur,Rice,4339.78,4.23,33.05
2025-03-06,Guntur,Rice,4349.74,1.21,29.44
2025-03-07,Guntur,Rice,4362.6,2.13,29.81
2025-03-08,Guntur,Rice,4366.71,4.64,31.53
2025-03-09,Guntur,Rice,4399.58,1.88,28.27
2025-03-10,Guntur,Rice,4425.74,4.86,32.3
2025-03-11,Guntur,Rice,4415.94,2.48,21.53
2025-03-12,Guntur,Rice,4405.89,4.27,25.66
2025-03-13,Guntur,Rice,4430.9,4.15,34.88
2025-03-14,Guntur,Rice,4422.12,0.82,23.48
2025-03-15,Guntur,Rice,4451.26,0.82,36.7
2025-03-16,Guntur,Rice,4470.07,3.28,32.8
2025-03-17,Guntur,Rice,4492.66,0.26,20.08
2025-03-18,Guntur,Rice,4497.21,2.86,30.75
2025-03-19,Guntur,Rice,4479.86,3.27,21.02
2025-03-20,Guntur,Rice,4467.82,0.13,20.68
2025-03-21,Guntur,Rice,4489.48,4.11,21.6
2025-03-22,Guntur,Rice,4504.28,0.72,37.4
2025-03-23,Guntur,Rice,4522.95,4.21,31.9
2025-03-24,Guntur,Rice,4530.05,0.72,39.31
2025-03-25,Guntur,Rice,4535.84,4.0,25.01
2025-03-26,Guntur,Rice,4606.86,1.27,22.98
2025-03-27,Guntur,Rice,4631.33,4.26,19.56
2025-03-28,Guntur,Rice,4642.05,0.45,24.23
2025-03-29,Guntur,Rice,4688.74,0.88,25.8
2025-03-30,Guntur,Rice,4733.59,3.98,26.3
2025-03-31,Guntur,Rice,4762.9,4.16,23.02
2025-04-01,Guntur,Rice,4799.14,2.25,22.18
2025-04-02,Guntur,Rice,4812.06,3.8,36.22
2025-04-03,Guntur,Rice,4813.82,0.86,23.73
2025-04-04,Guntur,Rice,4831.21,0.85,29.71
2025-04-05,Guntur,Rice,4817.94,2.05,33.65
2025-04-06,Guntur,Rice,4839.29,4.4,35.93
2025-04-07,Guntur,Rice,4866.89,3.79,22.93
2025-04-08,Guntur,Rice,4858.95,3.08,34.74
2025-04-09,Guntur,Rice,4875.83,1.98,28.45
2025-04-10,Guntur,Rice,4885.0,2.63,35.76
2025-04-11,Guntur,Rice,4889.6,3.57,25.75
2025-04-12,Guntur,Rice,4893.98,3.9,26.24
2025-04-13,Guntur,Rice,4890.52,4.09,36.8
2025-04-14,Guntur,Rice,4919.57,3.51,38.03
2025-04-15,Guntur,Rice,4923.64,4.43,37.78
2025-04-16,Guntur,Rice,4964.6,0.33,38.23
2025-04-17,Guntur,Rice,5002.15,3.62,36.8
2025-04-18,Guntur,Rice,5033.32,1.73,26.87
2025-04-19,Guntur,Rice,5032.39,0.1,28.91
2025-04-20,Guntur,Rice,5039.85,4.07,33.17
2025-04-21,Guntur,Rice,5040.82,0.17,31.45
2025-04-22,Guntur,Rice,5005.51,3.0,30.13
2025-04-23,Guntur,Rice,5042.91,0.71,38.93
2025-04-24,Guntur,Rice,5067.29,2.07,28.64
2025-04-25,Guntur,Rice,5085.44,1.22,29.46
2025-04-26,Guntur,Rice,5083.65,0.49,23.58
2025-04-27,Guntur,Rice,5107.25,1.38,32.97
2025-04-28,Guntur,Rice,5114.0,0.9,35.81
2025-04-29,Guntur,Rice,5121.22,0.72,24.56
2025-04-30,Guntur,Rice,5113.89,0.34,34.08
2025-05-01,Guntur,Rice,5127.69,4.74,20.66
2025-05-02,Guntur,Rice,5125.61,1.78,25.66
2025-05-03,Guntur,Rice,5145.95,3.48,23.77
2025-05-04,Guntur,Rice,5127.05,2.66,38.43
2025-05-05,Guntur,Rice,5132.43,2.96,26.76
2025-05-06,Guntur,Rice,5166.85,2.14,19.26
2025-05-07,Guntur,Rice,5168.29,2.6,24.45
2025-05-08,Guntur,Rice,5172.4,0.33,21.22
2025-05-09,Guntur,Rice,5175.17,4.27,19.23
2025-05-10,Guntur,Rice,5189.38,1.9,34.12
2025-05-11,Guntur,Rice,5218.3,4.0,20.49
2025-05-12,Guntur,Rice,5243.62,2.67,36.77
2025-05-13,Guntur,Rice,5214.79,4.46,30.79
2025-05-14,Guntur,Rice,5210.57,4.1,35.43
2025-05-15,Guntur,Rice,5242.5,2.27,22.44
2025-05-16,Guntur,Rice,5223.48,1.63,32.08
2025-05-17,Guntur,Rice,5183.45,1.63,33.52
2025-05-18,Guntur,Rice,5218.88,2.11,24.32
2025-05-19,Guntur,Rice,5246.42,0.31,31.47
2025-05-20,Guntur,Rice,5274.44,0.68,27.74
2025-05-21,Guntur,Rice,5277.25,0.71,36.76
2025-05-22,Guntur,Rice,5241.88,0.14,37.98
2025-05-23,Guntur,Rice,5272.55,1.23,34.14
2025-05-24,Guntur,Rice,5300.37,1.91,24.95
2025-05-25,Guntur,Rice,5294.59,1.51,35.26
2025-05-26,Guntur,Rice,5307.89,2.42,26.72
2025-05-27,Guntur,Rice,5312.03,1.62,22.98
2025-05-28,Guntur,Rice,5301.78,1.41,26.89
2025-05-29,Guntur,Rice,5306.55,4.73,27.89
2025-05-30,Guntur,Rice,5300.39,1.22,31.05
2025-05-31,Guntur,Rice,5288.33,0.68,35.56
2025-06-01,Guntur,Rice,5323.58,3.27,18.9
2025-06-02,Guntur,Rice,5315.24,3.17,20.85
2025-06-03,Guntur,Rice,5307.37,6.02,22.95
2025-06-04,Guntur,Rice,5317.22,18.77,27.0
2025-06-05,Guntur,Rice,5291.95,13.84,21.65
2025-06-06,Guntur,Rice,5307.85,1.49,35.22
2025-06-07,Guntur,Rice,5311.17,7.0,30.7
2025-06-08,Guntur,Rice,5312.1,0.72,26.23
2025-06-09,Guntur,Rice,5304.46,2.65,35.0
2025-06-10,Guntur,Rice,5282.69,12.77,13.97
2025-06-11,Guntur,Rice,5277.42,14.78,15.6
2025-06-12,Guntur,Rice,5275.37,16.44,22.12
2025-06-13,Guntur,Rice,5257.36,7.96,32.97
2025-06-14,Guntur,Rice,5230.62,1.21,39.07
2025-06-15,Guntur,Rice,5220.35,19.7,22.68
2025-06-16,Guntur,Rice,5221.16,16.23,15.62
2025-06-17,Guntur,Rice,5197.94,18.24,29.2
2025-06-18,Guntur,Rice,5188.08,12.58,25.64
2025-06-19,Guntur,Rice,5193.72,0.28,20.44
2025-06-20,Guntur,Rice,5180.81,12.94,15.13
2025-06-21,Guntur,Rice,5188.36,17.11,28.93
2025-06-22,Guntur,Rice,5223.66,8.1,34.5
2025-06-23,Guntur,Rice,5241.09,17.81,14.99
2025-06-24,Guntur,Rice,5221.92,16.84,12.21
2025-06-25,Guntur,Rice,5239.09,0.83,24.12
2025-06-26,Guntur,Rice,5257.44,15.07,20.92
2025-06-27,Guntur,Rice,5265.39,16.29,25.27
2025-06-28,Guntur,Rice,5298.13,12.0,29.95
2025-06-29,Guntur,Rice,5292.78,0.86,33.22
2025-06-30,Guntur,Rice,5281.98,17.98,30.2
2025-07-01,Guntur,Rice,5298.29,4.29,27.31
2025-07-02,Guntur,Rice,5304.03,11.57,22.82
2025-07-03,Guntur,Rice,5321.78,6.97,18.62
2025-07-04,Guntur,Rice,5308.72,10.54,16.56
2025-07-05,Guntur,Rice,5289.54,0.37,25.99
2025-07-06,Guntur,Rice,5318.86,7.2,33.15
2025-07-07,Guntur,Rice,5296.26,7.61,22.46
2025-07-08,Guntur,Rice,5290.49,7.28,35.72
2025-07-09,Guntur,Rice,5292.83,17.82,18.38
2025-07-10,Guntur,Rice,5313.28,7.13,31.6
2025-07-11,Guntur,Rice,5339.96,2.09,27.64
2025-07-12,Guntur,Rice,5359.79,1.1,38.85
2025-07-13,Guntur,Rice,5337.54,14.47,24.72
2025-07-14,Guntur,Rice,5328.5,2.05,28.58
2025-07-15,Guntur,Rice,5327.65,6.37,28.65
2025-07-16,Guntur,Rice,5336.33,13.85,15.87
2025-07-17,Guntur,Rice,5316.98,8.05,17.33
2025-07-18,Guntur,Rice,5315.59,11.76,25.33
2025-07-19,Guntur,Rice,5296.98,7.25,34.04
2025-07-20,Guntur,Rice,5307.44,17.38,30.94
2025-07-21,Guntur,Rice,5321.23,16.97,29.09
2025-07-22,Guntur,Rice,5307.75,5.61,23.06
2025-07-23,Guntur,Rice,5319.16,17.69,30.58
2025-07-24,Guntur,Rice,5280.87,14.84,30.95
2025-07-25,Guntur,Rice,5290.99,6.4,20.13
2025-07-26,Guntur,Rice,5292.49,17.51,15.91
2025-07-27,Guntur,Rice,5265.83,5.07,36.1
2025-07-28,Guntur,Rice,5276.44,16.84,15.12
2025-07-29,Guntur,Rice,5269.97,0.71,31.45
2025-07-30,Guntur,Rice,5244.18,18.06,26.65
2025-07-31,Guntur,Rice,5215.25,13.83,14.49
2025-08-01,Guntur,Rice,5205.59,19.52,17.27
2025-08-02,Guntur,Rice,5179.72,11.25,19.74
2025-08-03,Guntur,Rice,5175.64,18.69,23.76
2025-08-04,Guntur,Rice,5177.35,13.69,31.92
2025-08-05,Guntur,Rice,5170.64,18.45,17.72
2025-08-06,Guntur,Rice,5148.24,9.71,33.36
2025-08-07,Guntur,Rice,5166.11,9.12,28.25
2025-08-08,Guntur,Rice,5120.77,3.26,19.37
2025-08-09,Guntur,Rice,5128.04,10.62,30.29
2025-08-10,Guntur,Rice,5160.35,15.46,16.92
2025-08-11,Guntur,Rice,5136.82,13.28,25.11
2025-08-12,Guntur,Rice,5137.91,2.57,29.72
2025-08-13,Guntur,Rice,5155.06,3.25,29.46
2025-08-14,Guntur,Rice,5153.69,11.6,23.3
2025-08-15,Guntur,Rice,5109.52,4.91,22.47
2025-08-16,Guntur,Rice,5092.1,13.21,16.49
2025-08-17,Guntur,Rice,5077.04,1.59,33.64
2025-08-18,Guntur,Rice,5059.49,16.1,28.65
2025-08-19,Guntur,Rice,5025.31,15.66,22.35
